bedrooms,bathrooms,toilets,parking_space,property_type,town,state,total_rooms,price
3,4,4,3,Terraced Duplexes,Lekki,Lagos,14,39000000
5,3,4,4,Detached Duplex,Magodo,Lagos,16,70000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,17,255000000
5,4,6,4,Detached Duplex,Lekki,Lagos,19,125000000
4,5,5,6,Detached Bungalow,Port Harcourt,Rivers,20,37000000
4,4,5,6,Semi Detached Duplex,Lekki,Lagos,19,120000000
4,4,5,5,Terraced Duplexes,Life Camp,Abuja,18,50000000
5,5,6,4,Terraced Duplexes,Wuye,Abuja,20,86000000
4,5,5,4,Semi Detached Duplex,Lugbe District,Abuja,18,75000000
5,5,7,1,Detached Duplex,Alimosho,Lagos,18,85000000
4,5,6,4,Terraced Duplexes,Katampe,Abuja,19,80000000
2,2,3,4,Terraced Duplexes,Ajah,Lagos,11,36000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,17,52000000
5,5,6,4,Detached Duplex,Magodo,Lagos,20,200000000
4,4,5,4,Detached Duplex,Port Harcourt,Rivers,17,40000000
4,4,5,2,Block of Flats,Ikoyi,Lagos,15,500000000
4,4,5,4,Terraced Duplexes,Durumi,Abuja,17,65000000
3,4,4,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,15,18000000
8,1,1,8,Detached Duplex,Durumi,Abuja,18,350000000
2,2,3,4,Detached Duplex,Ibeju Lekki,Lagos,11,8700000
5,5,6,4,Detached Duplex,Guzape District,Abuja,20,90000000
2,2,3,3,Semi Detached Bungalow,Ajah,Lagos,10,14000000
8,8,9,4,Semi Detached Duplex,Ikeja,Lagos,29,130000000
2,2,2,3,Detached Bungalow,Epe,Lagos,9,12000000
7,7,8,4,Detached Duplex,Abeokuta South,Ogun,26,50000000
4,4,5,4,Semi Detached Duplex,Port Harcourt,Rivers,17,79000000
3,4,4,5,Detached Duplex,Lugbe District,Abuja,16,85000000
4,4,5,4,Detached Bungalow,Lekki,Lagos,17,45000000
6,6,7,4,Detached Duplex,Gwarinpa,Abuja,23,300000000
4,5,5,4,Detached Duplex,Ikorodu,Lagos,18,45000000
3,6,6,4,Semi Detached Duplex,Ibeju Lekki,Lagos,19,30000000
8,8,9,5,Detached Duplex,Maitama District,Abuja,30,420000000
1,5,5,4,Block of Flats,Ikotun,Lagos,15,16000000
4,4,4,5,Semi Detached Duplex,Ajah,Lagos,17,50000000
4,5,5,2,Terraced Duplexes,Ikoyi,Lagos,16,250000000
1,1,1,4,Block of Flats,Maryland,Lagos,7,75000000
6,6,6,4,Detached Duplex,Ikoyi,Lagos,22,530000000
6,5,5,4,Detached Duplex,Magboro,Ogun,20,120000000
8,7,9,3,Detached Duplex,Guzape District,Abuja,27,550000000
2,2,3,4,Block of Flats,Lekki,Lagos,11,60000000
1,5,5,4,Block of Flats,Port Harcourt,Rivers,15,15000000
4,4,5,2,Terraced Duplexes,Jabi,Abuja,15,140000000
4,4,5,3,Detached Duplex,Kafe,Abuja,16,150000000
3,5,5,4,Block of Flats,Agege,Lagos,17,25000000
7,6,6,4,Detached Duplex,Lekki,Lagos,23,310000000
2,2,3,4,Detached Bungalow,Sango Ota,Ogun,11,6000000
4,5,5,4,Detached Duplex,Gwarinpa,Abuja,18,65000000
4,2,3,1,Detached Bungalow,Oredo,Edo,10,32000000
7,9,9,9,Detached Duplex,Ikorodu,Lagos,34,200000000
3,3,4,7,Detached Bungalow,Lokogoma District,Abuja,17,20000000
3,3,4,3,Block of Flats,Ikoyi,Lagos,13,140000000
3,4,4,1,Detached Bungalow,Gwarinpa,Abuja,12,55000000
4,4,5,6,Detached Duplex,Gwarinpa,Abuja,19,60000000
7,7,8,4,Detached Duplex,Gwarinpa,Abuja,26,400000000
3,3,4,4,Block of Flats,Isolo,Lagos,14,65000000
3,3,4,5,Detached Bungalow,Mowe Ofada,Ogun,15,11000000
5,5,6,9,Detached Duplex,Ajah,Lagos,25,125000000
4,4,5,6,Detached Bungalow,Enugu,Enugu,19,35000000
2,2,3,5,Terraced Bungalow,Lekki,Lagos,12,26000000
5,2,7,4,Detached Duplex,Ibeju Lekki,Lagos,18,107000000
5,5,6,4,Detached Duplex,Isheri North,Ogun,20,85000000
3,3,3,3,Detached Bungalow,Ikorodu,Lagos,12,16000000
2,2,2,8,Detached Bungalow,Ikorodu,Lagos,14,8500000
4,4,5,3,Terraced Duplexes,Kado,Abuja,16,80000000
6,6,7,4,Detached Duplex,Alimosho,Lagos,23,95000000
5,5,6,2,Detached Duplex,Ikoyi,Lagos,18,550000000
4,4,5,3,Terraced Duplexes,Ojodu,Lagos,16,49500000
5,5,6,4,Detached Duplex,Gudu,Abuja,20,140000000
1,1,1,4,Block of Flats,Owerri Municipal,Imo,7,50000000
4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,16,120000000
6,6,7,3,Detached Duplex,Lekki,Lagos,22,400000000
3,2,3,4,Terraced Duplexes,Ikorodu,Lagos,12,20000000
5,6,6,5,Detached Duplex,Lekki,Lagos,22,195000000
5,5,6,3,Terraced Duplexes,Life Camp,Abuja,19,87000000
6,6,7,1,Detached Duplex,Guzape District,Abuja,20,340000000
4,4,5,5,Semi Detached Duplex,Amuwo Odofin,Lagos,18,65000000
6,6,6,7,Detached Duplex,Magodo,Lagos,25,155000000
6,6,6,8,Detached Duplex,Gaduwa,Abuja,26,170000000
3,3,4,2,Terraced Bungalow,Ibeju,Lagos,12,15000000
1,2,2,1,Detached Bungalow,Mushin,Lagos,6,20000000
5,6,6,8,Detached Duplex,Mabushi,Abuja,25,350000000
3,3,4,2,Terraced Duplexes,Karsana,Abuja,12,23000000
5,4,4,4,Detached Duplex,Wuse,Abuja,17,220000000
3,2,2,1,Block of Flats,Alimosho,Lagos,8,30000000
4,4,5,3,Terraced Duplexes,Galadimawa,Abuja,16,35000000
3,3,4,6,Detached Bungalow,Agege,Lagos,16,16000000
2,2,3,4,Detached Bungalow,Ojodu,Lagos,11,10000000
2,2,5,4,Semi Detached Bungalow,Mowe Ofada,Ogun,13,8500000
4,5,5,4,Block of Flats,Oredo,Edo,18,68000000
2,2,3,2,Semi Detached Bungalow,Mowe Ofada,Ogun,9,8500000
4,4,8,6,Detached Duplex,Ajah,Lagos,22,60000000
4,4,5,4,Semi Detached Duplex,Apo,Abuja,17,115000000
4,5,5,4,Block of Flats,Alimosho,Anambara,18,70000000
3,3,3,4,Terraced Duplexes,Lekki,Lagos,13,34500000
1,2,2,3,Block of Flats,Lekki,Lagos,8,30000000
2,2,2,2,Detached Bungalow,Epe,Lagos,8,10000000
3,3,4,6,Detached Bungalow,Ado-Odo/Ota,Ogun,16,3000000
4,5,6,3,Terraced Duplexes,Yaba,Lagos,18,75000000
4,4,5,5,Detached Duplex,Gwarinpa,Abuja,18,80000000
1,5,5,4,Block of Flats,Yaba,Lagos,15,68000000
5,6,6,6,Detached Duplex,Lekki,Lagos,23,165000000
3,3,4,3,Terraced Duplexes,Ajah,Lagos,13,39000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,15,72000000
5,7,8,5,Detached Duplex,Lekki,Lagos,25,165000000
4,4,5,8,Detached Duplex,Lekki,Lagos,21,82000000
4,5,5,4,Terraced Duplexes,Lugbe District,Abuja,18,45000000
5,5,5,4,Detached Duplex,Katampe,Abuja,19,250000000
3,4,3,3,Detached Duplex,Lekki,Lagos,13,30000000
5,6,7,8,Detached Duplex,Lekki,Lagos,26,96000000
4,4,5,4,Detached Duplex,Lekki,Lagos,17,77000000
4,5,5,4,Block of Flats,Abraka,Delta,18,35000000
4,2,2,4,Detached Duplex,Abeokuta South,Ogun,12,60000000
4,5,5,3,Detached Duplex,Lekki,Lagos,17,127000000
5,5,6,7,Detached Duplex,Lekki,Lagos,23,145000000
8,8,8,4,Block of Flats,Ilupeju,Lagos,28,100000000
2,2,2,1,Terraced Bungalow,Mowe Ofada,Ogun,7,8000000
2,5,5,4,Block of Flats,Lekki,Lagos,16,27000000
5,6,6,7,Detached Duplex,Lekki,Lagos,24,145000000
3,3,4,6,Detached Bungalow,Gwarinpa,Abuja,16,55000000
5,5,8,1,Detached Duplex,Owerri Municipal,Imo,19,250000000
4,4,5,4,Terraced Duplexes,Maitama District,Abuja,17,150000000
5,6,6,6,Detached Duplex,Wuye,Abuja,23,185000000
5,5,6,4,Detached Duplex,Lokogoma District,Abuja,20,70000000
5,6,7,4,Detached Duplex,Lekki,Lagos,22,260000000
4,5,5,4,Detached Duplex,Lugbe District,Abuja,18,120000000
3,3,4,1,Detached Bungalow,Ikotun,Lagos,11,25000000
5,5,6,1,Semi Detached Duplex,Enugu,Enugu,17,320000000
3,5,5,4,Block of Flats,Ketu,Lagos,17,55000000
5,8,9,6,Detached Duplex,Ikoyi,Lagos,28,380000000
3,5,5,4,Block of Flats,Lekki,Lagos,17,20000000
4,5,5,6,Detached Duplex,Life Camp,Abuja,20,75000000
6,6,6,4,Block of Flats,Ilupeju,Lagos,22,120000000
6,5,5,4,Detached Duplex,Ifako-Ijaiye,Lagos,20,60000000
5,5,5,4,Detached Duplex,Oredo,Edo,19,45000000
4,4,3,2,Terraced Duplexes,Ikoyi,Lagos,13,160000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,17,35000000
4,4,5,3,Terraced Duplexes,Ikoyi,Lagos,16,200000000
5,6,6,4,Terraced Duplexes,Maitama District,Abuja,21,165000000
3,3,3,5,Detached Bungalow,Lekki,Lagos,14,18000000
6,6,7,1,Detached Duplex,Gwarinpa,Abuja,20,250000000
4,5,5,4,Detached Duplex,Ikoyi,Lagos,18,180000000
5,5,5,4,Terraced Duplexes,Life Camp,Abuja,19,75000000
5,5,6,6,Detached Duplex,Lekki,Lagos,22,48000000
2,2,2,4,Semi Detached Bungalow,Kuje,Abuja,10,13500000
4,5,5,4,Detached Bungalow,Lekki,Lagos,18,18000000
3,3,3,3,Detached Bungalow,Sango Ota,Ogun,12,6500000
5,5,6,2,Detached Bungalow,Ikorodu,Lagos,18,25000000
6,6,7,4,Detached Duplex,Ojo,Lagos,23,50000000
7,5,6,4,Detached Duplex,Sango Ota,Ogun,22,25000000
4,4,5,6,Detached Duplex,Port Harcourt,Rivers,19,65000000
6,6,7,1,Semi Detached Duplex,Apo,Abuja,20,450000000
6,6,7,6,Detached Duplex,Isheri North,Lagos,25,155000000
3,3,3,4,Semi Detached Bungalow,Ajah,Lagos,13,30000000
4,4,4,1,Detached Bungalow,Ikorodu,Lagos,13,20200000
3,3,4,2,Terraced Duplexes,Lekki,Lagos,12,30000000
3,3,4,1,Detached Bungalow,Ifako-Ijaiye,Lagos,11,12500000
4,4,5,3,Detached Bungalow,Ajah,Lagos,16,72000000
5,4,6,4,Detached Duplex,Lekki,Lagos,19,95000000
4,4,5,4,Terraced Duplexes,Galadimawa,Abuja,17,30000000
7,7,8,7,Detached Duplex,Guzape District,Abuja,29,200000000
3,3,4,5,Detached Bungalow,Lugbe District,Abuja,15,25000000
4,4,5,4,Detached Duplex,Isheri North,Lagos,17,50000000
3,3,4,1,Terraced Duplexes,Lekki,Lagos,11,65000000
5,4,5,4,Semi Detached Duplex,Lekki,Lagos,18,67000000
4,5,5,4,Semi Detached Duplex,Ajah,Lagos,18,46000000
6,6,7,1,Detached Duplex,Kaura,Abuja,20,230000000
2,2,3,2,Block of Flats,Lekki,Lagos,9,33000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,17,170000000
3,4,4,4,Detached Bungalow,Ibeju Lekki,Lagos,15,30000000
7,7,9,1,Detached Duplex,Ikotun,Lagos,24,120000000
5,6,6,5,Detached Bungalow,Port Harcourt,Rivers,22,50000000
4,5,5,4,Detached Bungalow,Yaba,Lagos,18,35000000
9,1,9,9,Detached Duplex,Ojo,Lagos,28,50000000
3,3,3,5,Detached Bungalow,Kubwa,Abuja,14,65000000
4,5,5,4,Semi Detached Duplex,Arepo,Ogun,18,70000000
3,3,4,1,Detached Bungalow,Ikorodu,Lagos,11,12000000
5,5,5,4,Detached Duplex,Ajah,Lagos,19,45000000
5,6,7,5,Detached Duplex,Ikeja,Lagos,23,80000000
3,3,4,3,Semi Detached Duplex,Ojodu,Lagos,13,45000000
3,5,5,4,Semi Detached Duplex,Lekki,Lagos,17,37000000
5,5,6,4,Detached Duplex,Magodo,Lagos,20,110000000
4,4,5,4,Terraced Duplexes,Wuye,Abuja,17,67000000
1,1,2,1,Block of Flats,Lekki,Lagos,5,160000000
5,5,6,8,Detached Duplex,Lekki,Lagos,24,400000000
4,4,5,1,Detached Duplex,Karsana,Abuja,14,110000000
1,1,2,1,Block of Flats,Ajah,Anambara,5,120000000
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,17,110000000
3,3,3,4,Block of Flats,Ikoyi,Lagos,13,165000000
5,5,6,3,Detached Duplex,Agege,Lagos,19,57000000
3,4,4,6,Detached Bungalow,Lugbe District,Abuja,17,30000000
5,5,6,1,Detached Duplex,Ajah,Lagos,17,80000000
2,2,2,5,Detached Bungalow,Ikorodu,Lagos,11,25000000
5,5,6,4,Detached Duplex,Asaba,Delta,20,35000000
3,2,2,2,Detached Bungalow,Yaba,Lagos,9,40000000
3,3,4,3,Block of Flats,Lekki,Lagos,13,37000000
5,3,3,5,Detached Bungalow,Isolo,Lagos,16,35000000
2,5,5,4,Detached Bungalow,Ajah,Lagos,16,15000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,17,126000000
5,5,5,4,Detached Bungalow,Lekki,Lagos,19,65000000
4,5,5,4,Semi Detached Duplex,Maitama District,Abuja,18,181000000
5,5,6,5,Semi Detached Duplex,Kaura,Abuja,21,210000000
4,5,4,4,Semi Detached Duplex,Lekki,Lagos,17,76000000
4,4,5,6,Detached Duplex,Port Harcourt,Rivers,19,130000000
3,2,3,3,Detached Bungalow,Ajah,Lagos,11,28000000
3,4,4,3,Semi Detached Bungalow,Maitama District,Abuja,14,120000000
6,6,6,4,Block of Flats,Surulere,Lagos,22,78000000
7,5,5,4,Detached Duplex,Victoria Island (VI),Lagos,21,500000000
5,6,7,6,Detached Duplex,Ikoyi,Lagos,24,320000000
5,6,6,1,Detached Duplex,Lekki,Lagos,18,198000000
2,2,3,5,Block of Flats,Paikoro,Niger,12,40000000
4,2,2,4,Detached Bungalow,Ibadan,Oyo,12,80000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,16,42000000
3,3,3,4,Semi Detached Bungalow,Kurudu,Abuja,13,13000000
4,5,5,4,Block of Flats,Ogijo,Ogun,18,15000000
4,4,5,2,Semi Detached Duplex,Lekki,Anambara,15,70000000
6,6,6,4,Terraced Duplexes,Wuye,Abuja,22,80000000
4,4,5,1,Detached Duplex,Life Camp,Abuja,14,85000000
3,3,3,3,Terraced Bungalow,Ipaja,Lagos,12,18000000
5,5,6,5,Detached Duplex,Magodo,Lagos,21,250000000
5,5,6,5,Detached Duplex,Ajah,Lagos,21,48000000
2,6,4,6,Detached Bungalow,Ikorodu,Lagos,18,16000000
5,6,6,8,Detached Duplex,Ajah,Lagos,25,60000000
2,2,3,4,Terraced Duplexes,Mowe Town,Ogun,11,8000000
2,5,5,4,Semi Detached Bungalow,Ikotun,Lagos,16,3000000
4,5,5,4,Terraced Duplexes,Utako,Abuja,18,160000000
5,5,5,4,Detached Duplex,Apapa,Lagos,19,85000000
5,6,6,4,Detached Duplex,Ikorodu,Lagos,21,25000000
3,3,4,3,Detached Bungalow,Surulere,Lagos,13,90000000
5,6,6,4,Terraced Duplexes,Utako,Abuja,21,75000000
3,3,4,2,Semi Detached Bungalow,Ibeju Lekki,Lagos,12,22207500
4,5,5,4,Detached Duplex,Ibeju Lekki,Lagos,18,75000000
4,4,5,4,Block of Flats,Ikoyi,Lagos,17,390000000
2,2,2,1,Detached Bungalow,Ifo,Ogun,7,5500000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,17,190000000
2,5,5,4,Block of Flats,Ipaja,Lagos,16,22000000
5,5,6,3,Detached Duplex,Wuse 2,Abuja,19,500000000
5,5,6,5,Semi Detached Duplex,Ikoyi,Lagos,21,450000000
3,5,4,4,Terraced Duplexes,Ajah,Lagos,16,38000000
5,5,6,5,Detached Duplex,Gwarinpa,Abuja,21,140000000
5,5,6,4,Detached Bungalow,Lekki,Lagos,20,300000000
2,2,3,2,Block of Flats,Ajah,Lagos,9,17800000
4,5,5,4,Detached Duplex,Durumi,Abuja,18,125000000
4,4,4,6,Detached Duplex,Ikorodu,Lagos,18,32000000
4,4,5,3,Detached Duplex,Ikeja,Lagos,16,85000000
2,2,3,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,11,13000000
4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos,17,175000000
4,4,5,4,Block of Flats,Ikoyi,Lagos,17,1500000
3,3,3,3,Terraced Duplexes,Lekki,Lagos,12,46000000
6,8,8,2,Detached Duplex,Victoria Island (VI),Lagos,24,500000000
5,6,7,5,Detached Duplex,Lekki,Lagos,23,60000000
4,4,5,6,Detached Duplex,Lekki,Lagos,19,49000000
4,4,5,4,Detached Duplex,Ajah,Lagos,17,61000000
4,4,5,5,Detached Duplex,Ajah,Lagos,18,80000000
7,7,8,8,Detached Duplex,Port Harcourt,Rivers,30,250000000
4,4,4,4,Detached Duplex,Isheri North,Lagos,16,60000000
5,6,6,5,Detached Duplex,Ajah,Lagos,22,72000000
4,4,5,4,Terraced Duplexes,Kubwa,Abuja,17,38900000
5,4,4,1,Detached Duplex,Alimosho,Lagos,14,35000000
4,4,5,5,Detached Bungalow,Port Harcourt,Rivers,18,20000000
6,7,6,7,Detached Duplex,Isheri North,Lagos,26,150000000
5,6,6,5,Detached Duplex,Magodo,Lagos,22,185000000
3,3,4,4,Block of Flats,Wuye,Abuja,14,240000000
3,5,5,4,Terraced Duplexes,Garki,Abuja,17,85000000
3,3,4,2,Detached Duplex,Ibeju Lekki,Lagos,12,58800000
4,4,4,4,Terraced Duplexes,Karmo,Abuja,16,60000000
5,5,6,4,Detached Duplex,Magodo,Lagos,20,25000000
4,4,5,4,Terraced Bungalow,Lekki,Anambara,17,39136500
5,4,5,3,Detached Duplex,Lekki,Lagos,17,67000000
5,6,4,4,Detached Duplex,Lekki,Lagos,19,120000000
2,3,3,4,Terraced Duplexes,Lekki,Lagos,12,35000000
4,5,6,3,Detached Duplex,Lekki,Lagos,18,40000000
3,3,4,4,Detached Duplex,Ibeju Lekki,Lagos,14,30000000
4,4,4,8,Detached Duplex,Ifako-Ijaiye,Lagos,20,40000000
3,5,5,4,Detached Bungalow,Lekki,Lagos,17,28000000
4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,16,135000000
5,6,6,6,Detached Duplex,Lekki,Lagos,23,70000000
3,2,3,2,Semi Detached Duplex,Lekki,Lagos,10,85000000
3,3,4,3,Block of Flats,Lekki,Lagos,13,40000000
2,2,3,3,Block of Flats,Guzape District,Abuja,10,22500000
9,9,1,1,Detached Duplex,Port Harcourt,Rivers,20,200000000
5,5,5,1,Detached Duplex,Ikeja,Lagos,16,150000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,15,57000000
4,4,5,3,Detached Duplex,Ajah,Lagos,16,76000000
4,3,4,6,Detached Bungalow,Alimosho,Lagos,17,57000000
4,4,5,5,Detached Bungalow,Port Harcourt,Rivers,18,35000000
2,1,1,4,Block of Flats,Owerri Municipal,Imo,8,30000000
4,4,5,5,Detached Duplex,Owerri Municipal,Imo,18,60000000
4,4,5,3,Semi Detached Duplex,Ikoyi,Lagos,16,230000000
4,5,5,2,Terraced Duplexes,Karsana,Abuja,16,32900000
9,1,1,2,Detached Duplex,Port Harcourt,Rivers,13,350000000
5,5,6,2,Detached Duplex,Ajah,Lagos,18,60000000
6,6,6,4,Block of Flats,Owerri West,Imo,22,25000000
4,4,5,4,Semi Detached Duplex,Enugu,Enugu,17,90000000
4,5,4,3,Terraced Duplexes,Lekki,Lagos,16,50000000
4,5,5,4,Detached Duplex,Lekki,Lagos,18,53000000
5,6,6,1,Detached Duplex,Wuse,Abuja,18,230000000
4,5,5,4,Block of Flats,Shomolu,Lagos,18,45000000
6,5,5,4,Detached Duplex,Surulere,Lagos,20,150000000
5,7,7,8,Detached Duplex,Gwarinpa,Abuja,27,135000000
4,5,5,2,Terraced Duplexes,Lekki,Lagos,16,95000000
5,5,6,6,Detached Duplex,Ikeja,Lagos,22,135000000
4,4,5,4,Terraced Duplexes,Gaduwa,Abuja,17,48000000
2,2,3,3,Terraced Duplexes,Ajah,Lagos,10,35000000
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,19,79000000
2,3,3,2,Detached Bungalow,Epe,Lagos,10,12000000
5,8,6,4,Detached Duplex,Katampe,Abuja,23,230000000
4,3,3,4,Detached Bungalow,Ojodu,Lagos,14,12000000
4,4,5,4,Detached Duplex,Mabushi,Abuja,17,120000000
5,5,6,4,Detached Duplex,Magodo,Lagos,20,100000000
5,6,6,7,Detached Duplex,Port Harcourt,Rivers,24,100000000
4,4,5,2,Block of Flats,Jahi,Abuja,15,47000000
3,3,3,4,Detached Bungalow,Dei-Dei,Abuja,13,16000000
4,5,5,5,Detached Duplex,Katampe,Abuja,19,200000000
5,7,7,5,Detached Duplex,Lekki,Lagos,24,99000000
5,6,5,5,Detached Duplex,Port Harcourt,Rivers,21,48000000
1,5,5,4,Detached Bungalow,Ipaja,Lagos,15,15000000
4,4,5,4,Detached Duplex,Ajah,Lagos,17,32000000
4,4,4,4,Semi Detached Duplex,Maitama District,Abuja,16,500000000
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,17,69000000
3,4,4,6,Semi Detached Bungalow,Lekki,Lagos,17,14000000
4,4,5,3,Semi Detached Duplex,Ajah,Lagos,16,78000000
4,5,5,4,Detached Duplex,Port Harcourt,Rivers,18,50000000
4,5,5,4,Block of Flats,Shomolu,Lagos,18,100000000
3,5,5,4,Block of Flats,Ikeja,Lagos,17,50000000
4,4,5,6,Detached Duplex,Apo,Abuja,19,120000000
4,4,4,4,Detached Bungalow,Ikeja,Lagos,16,43000000
3,5,4,4,Block of Flats,Ikoyi,Lagos,16,150000000
5,5,5,4,Detached Duplex,Lekki,Lagos,19,410000000
2,2,3,4,Semi Detached Duplex,Ado-Ekiti,Ekiti,11,150000000
3,4,5,4,Terraced Duplexes,Lekki,Lagos,16,35000000
4,5,5,2,Detached Duplex,Ajah,Lagos,16,70000000
4,4,5,6,Detached Duplex,Lekki,Lagos,19,77000000
3,3,4,3,Detached Duplex,Ibeju Lekki,Lagos,13,19500000
7,1,1,2,Detached Duplex,Katampe,Abuja,11,500000000
4,4,5,6,Detached Duplex,Lekki,Lagos,19,135000000
1,1,1,4,Block of Flats,Owerri Municipal,Imo,7,35000000
3,3,4,2,Block of Flats,Mabushi,Abuja,12,120000000
4,4,5,4,Terraced Duplexes,Ikoyi,Lagos,17,140000000
6,6,6,9,Detached Duplex,Oredo,Edo,27,110000000
4,4,5,3,Semi Detached Duplex,Maryland,Lagos,16,55000000
5,5,6,3,Semi Detached Duplex,Ikoyi,Lagos,19,250000000
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,17,77000000
4,5,5,4,Terraced Duplexes,Port Harcourt,Rivers,18,150000000
4,4,4,4,Detached Bungalow,Ipaja,Lagos,16,16000000
3,3,4,2,Detached Bungalow,Ibeju Lekki,Lagos,12,23000000
7,8,9,4,Detached Duplex,Lekki,Lagos,28,170000000
5,6,6,4,Detached Duplex,Lekki,Lagos,21,232000000
4,5,5,1,Terraced Duplexes,Jabi,Abuja,15,150000000
5,5,5,7,Detached Duplex,Owerri Municipal,Imo,22,270000000
6,6,7,8,Detached Duplex,Alimosho,Lagos,27,85000000
4,4,5,2,Semi Detached Duplex,Dakwo,Abuja,15,50000000
6,5,5,4,Detached Duplex,Kubwa,Abuja,20,40000000
4,4,5,2,Terraced Duplexes,Guzape District,Abuja,15,120000000
5,6,7,8,Detached Duplex,Lekki,Lagos,26,160000000
5,5,6,1,Detached Duplex,Lekki,Lagos,17,220000000
3,3,4,4,Detached Duplex,Ajah,Lagos,14,32900000
4,4,5,4,Semi Detached Duplex,Gwarinpa,Abuja,17,85000000
5,6,6,5,Detached Duplex,Ikoyi,Lagos,22,290000000
5,5,5,4,Detached Duplex,Ibeju Lekki,Lagos,19,60000000
3,3,4,3,Terraced Duplexes,Lokogoma District,Abuja,13,40000000
5,3,4,4,Detached Duplex,Isolo,Lagos,16,43500000
3,3,3,2,Semi Detached Bungalow,Ikorodu,Lagos,11,13500000
4,5,5,6,Semi Detached Duplex,Lekki,Lagos,20,270000000
5,5,6,5,Terraced Bungalow,Victoria Island (VI),Anambara,21,350000000
2,3,3,3,Detached Bungalow,Ibeju Lekki,Lagos,11,35000000
4,5,6,2,Terraced Duplexes,Lekki,Lagos,17,75000000
4,5,5,4,Detached Duplex,Ibadan North,Oyo,18,40000000
3,3,3,4,Terraced Duplexes,Apo,Abuja,13,26000000
4,4,5,5,Semi Detached Duplex,Apo,Abuja,18,48000000
3,3,3,6,Detached Bungalow,Lekki,Lagos,15,26000000
4,4,5,8,Detached Duplex,Ibadan South-West,Oyo,21,65000000
4,5,6,2,Semi Detached Duplex,Lekki,Lagos,17,70000000
4,4,5,4,Detached Duplex,Ipaja,Lagos,17,60000000
4,4,5,6,Detached Bungalow,Karu,Abuja,19,30000000
4,4,4,3,Terraced Duplexes,Yaba,Lagos,15,75000000
5,5,6,4,Detached Duplex,Ikeja,Lagos,20,320000000
4,3,4,6,Detached Duplex,Lekki,Lagos,17,95000000
3,6,6,1,Block of Flats,Oredo,Edo,16,25000000
6,7,8,1,Detached Duplex,Ajah,Lagos,22,120000000
5,5,6,9,Detached Duplex,Gwarinpa,Abuja,25,150000000
4,5,5,4,Terraced Duplexes,Jabi,Abuja,18,50000000
3,3,5,4,Detached Bungalow,Ajah,Lagos,15,33000000
5,6,6,2,Detached Duplex,Port Harcourt,Rivers,19,60000000
6,6,7,6,Detached Duplex,Lekki,Lagos,25,250000000
2,2,2,4,Detached Bungalow,Ipaja,Lagos,10,8000000
5,7,8,4,Detached Duplex,Ikoyi,Lagos,24,450000000
3,4,4,3,Detached Bungalow,Arepo,Ogun,14,27000000
5,5,6,7,Detached Duplex,Owerri Municipal,Imo,23,150000000
4,5,5,5,Semi Detached Duplex,Wuse 2,Abuja,19,180000000
3,3,4,4,Detached Bungalow,Owerri Municipal,Imo,14,20000000
5,6,6,6,Detached Duplex,Lekki,Lagos,23,100000000
4,4,4,4,Detached Duplex,Ibeju Lekki,Lagos,16,98000000
5,5,6,8,Semi Detached Duplex,Port Harcourt,Rivers,24,65000000
4,4,5,5,Detached Duplex,Gwarinpa,Abuja,18,152000000
5,6,6,5,Semi Detached Duplex,Kukwaba,Abuja,22,75000000
3,3,3,3,Detached Bungalow,Lokogoma District,Abuja,12,38000000
4,5,6,5,Semi Detached Duplex,Lekki,Lagos,20,70000000
4,5,5,4,Block of Flats,Asaba,Delta,18,50000000
4,5,6,4,Terraced Bungalow,Ajah,Lagos,19,15000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,18,230000000
3,3,4,3,Block of Flats,Ikoyi,Lagos,13,260000000
5,5,6,3,Detached Duplex,Ikeja,Lagos,19,270000000
4,5,6,4,Semi Detached Bungalow,Arepo,Ogun,19,9000000
4,5,5,4,Terraced Duplexes,Wuse,Abuja,18,90000000
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,20,65000000
4,5,5,4,Terraced Duplexes,Apo,Abuja,18,40000000
6,6,7,8,Detached Duplex,Lekki,Lagos,27,245000000
4,4,5,3,Terraced Duplexes,Ikeja,Lagos,16,120000000
3,2,2,8,Detached Bungalow,Ipaja,Lagos,15,7000000
4,5,5,4,Terraced Duplexes,Gbagada,Lagos,18,53000000
5,5,5,4,Detached Duplex,Gwarinpa,Abuja,19,43000000
